from,post_id,text_trans,text,publish_time,cnt_retweet,cnt_comment,cnt_agree,user_id,screen_name,name,url,action,avatar,img,query,sentiment_score,cluster,event
facebook,814231560745684,"Opening a new front in the political fight over immigration, state Attorney General Ken Paxton has vowed to shut down an El Paso nonprofit that helps migrants, arguing that Annunciation House’s work encourages illegal immigrants who are creating “chaos” in Texas.","Opening a new front in the political fight over immigration, state Attorney General Ken Paxton has vowed to shut down an El Paso nonprofit that helps migrants, arguing that Annunciation House’s work encourages illegal immigrants who are creating “chaos” in Texas.",2024-03-10 10:00:07,4,47,34,100064765418303,dallasmorningnews,The Dallas Morning News,https://www.facebook.com/dallasmorningnews/posts/814231560745684,post,,,,-0.64,,
facebook,966006158218568,"58 illegal immigrants on the terrorist watch list have attempted to cross the border since October.

Democrats shut down schools and businesses over a cold-like virus.

Yet, they refuse to shut down the open border as terrorists openly try to take advantage of it.","58 illegal immigrants on the terrorist watch list have attempted to cross the border since October.

Democrats shut down schools and businesses over a cold-like virus.

Yet, they refuse to shut down the open border as terrorists openly try to take advantage of it.",2024-03-05 07:54:50,233,32,82,100044275787256,lancegoodenfortexas,Lance Gooden,https://www.facebook.com/lancegoodenfortexas/posts/966006158218568,post,,,,-0.89,,
facebook,941919703950608,"Democrats are delivering a massive, bipartisan border deal. 

Cruz and Trump are trying to shut it down so they can take advantage of the border crisis in their reelection campaigns.","Democrats are delivering a massive, bipartisan border deal. 

Cruz and Trump are trying to shut it down so they can take advantage of the border crisis in their reelection campaigns.",2024-03-01 03:58:55,55,26,123,100043977616525,TexasDemocraticParty,Texas Democratic Party,https://www.facebook.com/TexasDemocraticParty/posts/941919703950608,post,,,,-0.06,,
facebook,768992618425949,"Biden’s embrace of the border deal illustrates his evolution on immigration, to the point that he’s now echoing Trump’s seal-the-border rhetoric.","Biden’s embrace of the border deal illustrates his evolution on immigration, to the point that he’s now echoing Trump’s seal-the-border rhetoric.",2024-02-06 20:24:23,10,258,60,100059456532991,washingtonpost,Washington Post,https://www.facebook.com/washingtonpost/posts/768992618425949,post,,,,0.08,,
facebook,701236335546905,Lindsey Graham is usually a RINO but he is right here. Shut the border down or shut the government down. Warn your family about how Biden is flooding the country with Migrants.,Lindsey Graham is usually a RINO but he is right here. Shut the border down or shut the government down. Warn your family about how Biden is flooding the country with Migrants.,2024-02-17 07:27:21,568,392,692,100069816330392,TheScoop.Politics,The Scoop Politics,https://www.facebook.com/TheScoop.Politics/posts/701236335546905,post,,,,-0.76,,
facebook,959014512251066,"House Republicans passed the strongest border security bill in history. 

Texas is building a military base to combat the invasion at the border. 

Meanwhile, Joe Biden continues to refuse to use his authority to shut down the border.","House Republicans passed the strongest border security bill in history. 

Texas is building a military base to combat the invasion at the border. 

Meanwhile, Joe Biden continues to refuse to use his authority to shut down the border.",2024-02-21 06:21:18,26,20,111,100044275787256,lancegoodenfortexas,Lance Gooden,https://www.facebook.com/lancegoodenfortexas/posts/959014512251066,post,,,,0.4,,
facebook,271807639341485,"The Biden/Baldwin Border disaster is hitting close to home here (This is in Stevens Point, Wisconsin by my house)!! We need to shut the border down take care of our people and stop this humanitarian crisis!!","The Biden/Baldwin Border disaster is hitting close to home here (This is in Stevens Point, Wisconsin by my house)!! We need to shut the border down take care of our people and stop this humanitarian crisis!!",2024-03-12 00:05:45,20,12,42,100095367520676,Rejani4U.S.Senate,Rejani for U.S. Senate,https://www.facebook.com/Rejani4U.S.Senate/posts/271807639341485,post,,,,-0.88,,
facebook,821504703345093,A Texas judge has ruled in favor of a large migrant shelter on the U.S.-Mexico border that Republican Attorney General Ken Paxton is seeking to shut down over claims that the facility encourages migrants to enter the U.S. illegally.,A Texas judge has ruled in favor of a large migrant shelter on the U.S.-Mexico border that Republican Attorney General Ken Paxton is seeking to shut down over claims that the facility encourages migrants to enter the U.S. illegally.,2024-03-13 11:00:03,1,15,42,100064567124506,KPRC2,KPRC2 / Click2Houston,https://www.facebook.com/KPRC2/posts/821504703345093,post,,,,-0.27,,
facebook,945030660314268,"I’ve reached out to PBSO - Palm Beach County Sheriff's Office Ric Bradshaw about this. What this Floridian experienced is a nightmare & it never should have happened. 

President Biden needs to shut the border down IMMEDIATELY & apologize to this woman, her family & the American people.","I’ve reached out to PBSO - Palm Beach County Sheriff's Office Ric Bradshaw about this. What this Floridian experienced is a nightmare & it never should have happened. 

President Biden needs to shut the border down IMMEDIATELY & apologize to this woman, her family & the American people. ",2024-03-15 02:55:54,10,57,22,100044220290031,RickScottSenOffice,Senator Rick Scott,https://www.facebook.com/RickScottSenOffice/posts/945030660314268,post,,,,-0.81,,
facebook,10223639852640721,Shut it Down,Shut it Down,2024-03-14 04:09:11,0,0,1,1123594446,safetyfirstseminars,Christine Bladen van Solinge,https://www.facebook.com/safetyfirstseminars/posts/10223639852640721,post,,,,-0.09,,
facebook,779055584082865,"Rep. Byron Donalds (R-Fla.) said he would not vote for government funding “if the border is not secured.”

When asked if he was willing to shut down the government, he instead pivoted to claiming President Biden “is willing to shut [it] down over border security” despite Biden never indicating he was willing to have the government shut down when funding runs out.","Rep. Byron Donalds (R-Fla.) said he would not vote for government funding “if the border is not secured.”

When asked if he was willing to shut down the government, he instead pivoted to claiming President Biden “is willing to shut [it] down over border security” despite Biden never indicating he was willing to have the government shut down when funding runs out.",2024-02-26 04:00:35,9,424,190,100059352919301,TheHill,The Hill,https://www.facebook.com/TheHill/posts/779055584082865,post,,,,-0.5,,
facebook,10227465555398465,About time to shut down this border 🤬🤬,About time to shut down this border 🤬🤬,2024-03-14 23:19:27,0,1,1,1050586722,KellMc,Kelly Ann Mcneill,https://www.facebook.com/KellMc/posts/10227465555398465,post,,,,-0.91,,
facebook,800916015228614,"Pres. Biden speaks on his new immigration bill saying, ""this bill would save lives. It would also give the president the authority to shut down the border when the migrants at the border is overwhelming.""
https://trib.al/tYl8OIu","Pres. Biden speaks on his new immigration bill saying, ""this bill would save lives. It would also give the president the authority to shut down the border when the migrants at the border is overwhelming.""
https://trib.al/tYl8OIu",2024-03-08 11:25:39,102,803,1303,100059306690876,ABCNews,ABC News,https://www.facebook.com/ABCNews/posts/800916015228614,post,,,,0.78,,
facebook,797187119106013,"“That bipartisan bill would hire 1,500 more security agents and officers, 100 more immigration judges to help tackle the backload of 2 million cases, 4,300 more asylum officers, and new policies so they can resolve cases in six months instead of six years now. What are you against?
One hundred more high-tech drug detection machines to significantly increase the ability to screen and stop vehicles smuggling fentanyl into America that’s killing thousands of children.
This bill would save lives and bring order to the border.
It would also give me and any new president new emergency authority to temporarily shut down the border when the number of migrants at the border is overwhelming.
The Border Patrol union has endorsed this bill.
The federal Chamber of Commerce has — yeah, yeah. You’re saying “no.” Look at the facts. I know — I know you know how to read.”
-President Biden #SOTU24  
State of the Union 2024
https://www.c-span.org/video/?c5110126/user-clip-sotu24-president-biden-details-bipartisan-security-bill-gop-blocking-trump-told-to","“That bipartisan bill would hire 1,500 more security agents and officers, 100 more immigration judges to help tackle the backload of 2 million cases, 4,300 more asylum officers, and new policies so they can resolve cases in six months instead of six years now. What are you against?
One hundred more high-tech drug detection machines to significantly increase the ability to screen and stop vehicles smuggling fentanyl into America that’s killing thousands of children.
This bill would save lives and bring order to the border.
It would also give me and any new president new emergency authority to temporarily shut down the border when the number of migrants at the border is overwhelming.
The Border Patrol union has endorsed this bill.
The federal Chamber of Commerce has — yeah, yeah. You’re saying “no.” Look at the facts. I know — I know you know how to read.”
-President Biden #SOTU24  
State of the Union 2024
https://www.c-span.org/video/?c5110126/user-clip-sotu24-president-biden-details-bipartisan-security-bill-gop-blocking-trump-told-to",2024-03-15 03:50:37,0,0,0,100064441971648,DemCastUSA,DemCast USA,https://www.facebook.com/DemCastUSA/posts/797187119106013,post,,,,0.09,,
